transaction_id,date,month,year,region,salesperson_id,salesperson_name,product_category,product_name,customer_segment,customer_id,units_sold,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,cost_per_unit,total_cost,gross_profit,profit_margin_pct,monthly_target,return_flag,payment_method
TXN-2022-03-000001,23-03-2022,3,2022,South,SP-019,Nicholas Kulkarni,Home Goods,Sofa 3-Seater,B2C,CUST-952812,2,28918.7,15,57837.4,8675.61,49161.79,17929.59,35859.18,13302.61,27.06,30000.0,False,Bank Transfer
TXN-2022-03-000002,02-03-2022,3,2022,South,SP-019,Nicholas Kulkarni,Beauty,Face Serum 30ml,B2B,CUST-591852,30,1226.79,10,36803.7,3680.37,33123.33,490.72,14721.6,18401.73,55.56,30000.0,False,Bank Transfer
TXN-2022-03-000003,16-03-2022,3,2022,West,SP-046,Yamini Buch,Clothing,Ethnic Kurta,B2B,CUST-701740,20,1815.28,0,36305.6,0.0,36305.6,726.11,14522.2,21783.4,60.0,46666.67,False,UPI
TXN-2022-03-000004,08-03-2022,3,2022,South,SP-031,Garima Jhaveri,Sports,Fitness Band,B2C,CUST-844708,4,2426.61,0,9706.44,0.0,9706.44,1334.64,5338.56,4367.88,45.0,30000.0,False,UPI
TXN-2022-03-000005,02-03-2022,3,2022,South,SP-020,Yashica Swamy,Electronics,Smartphone Y7,B2B,CUST-170332,15,18157.24,0,272358.6,0.0,272358.6,10894.34,163415.1,108943.5,40.0,30000.0,False,Bank Transfer
TXN-2022-03-000006,23-03-2022,3,2022,South,SP-025,Anjali Comar,Electronics,Smart TV 43 inch,B2C,CUST-937642,1,32234.81,10,32234.81,3223.48,29011.33,20952.63,20952.63,8058.7,27.78,30000.0,False,UPI
TXN-2022-03-000007,17-03-2022,3,2022,South,SP-026,Adweta Nayar,Home Goods,Curtain Pair,B2C,CUST-650555,5,1144.47,15,5722.35,858.35,4864.0,549.35,2746.75,2117.25,43.53,30000.0,False,Cash
TXN-2022-03-000008,17-03-2022,3,2022,East,SP-041,Zansi Buch,Home Goods,Sofa 3-Seater,B2C,CUST-888142,5,28373.61,10,141868.05,14186.8,127681.25,17591.64,87958.2,39723.05,31.11,31818.18,False,Credit Card
TXN-2022-03-000009,22-03-2022,3,2022,North,SP-009,Manan Shere,Clothing,Casual Sneakers,B2B,CUST-232372,15,2911.18,10,43667.7,4366.77,39300.93,1339.14,20087.1,19213.83,48.89,27777.78,False,Bank Transfer
TXN-2022-03-000010,16-03-2022,3,2022,East,SP-034,Faraj Kara,Automotive,Car Vacuum Cleaner,B2B,CUST-982844,9,2852.51,10,25672.59,2567.26,23105.33,1483.31,13349.79,9755.54,42.22,31818.18,False,Credit Card
