transaction_id,date,month,year,region,salesperson_id,salesperson_name,product_category,product_name,customer_segment,customer_id,units_sold,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,cost_per_unit,total_cost,gross_profit,profit_margin_pct,monthly_target,return_flag,payment_method
TXN-2023-10-000001,30-10-2023,10,2023,East,SP-037,Tanveer Varma,Sports,Fitness Band,B2B,CUST-381951,26,2584.76,10,67203.76,6720.38,60483.38,1421.62,36962.12,23521.26,38.89,35000.0,False,Credit Card
TXN-2023-10-000002,05-10-2023,10,2023,West,SP-046,Yamini Buch,Home Goods,Sofa 3-Seater,B2C,CUST-769211,2,28375.56,15,56751.12,8512.67,48238.45,17592.85,35185.7,13052.75,27.06,51333.33,False,Credit Card
TXN-2023-10-000003,20-10-2023,10,2023,East,SP-042,Neel Chandra,Beauty,Electric Shaver,B2C,CUST-211065,3,3383.66,0,10150.98,0.0,10150.98,1962.52,5887.56,4263.42,42.0,35000.0,False,Credit Card
TXN-2023-10-000004,18-10-2023,10,2023,West,SP-046,Yamini Buch,Clothing,Winter Jacket,B2B,CUST-940478,7,4458.83,0,31211.81,0.0,31211.81,2140.24,14981.68,16230.13,52.0,51333.33,False,UPI
TXN-2023-10-000005,05-10-2023,10,2023,East,SP-044,Reva Bumb,Clothing,Sports T-Shirt,B2B,CUST-807554,17,823.89,5,14006.13,700.31,13305.82,313.08,5322.36,7983.46,60.0,35000.0,False,Bank Transfer
TXN-2023-10-000006,11-10-2023,10,2023,North,SP-017,Zehaan Palla,Electronics,Gaming Console,B2C,CUST-455842,4,43647.71,20,174590.84,34918.17,139672.67,29680.44,118721.76,20950.91,15.0,30555.56,False,Cash
TXN-2023-10-000007,25-10-2023,10,2023,North,SP-012,Mekhala Doshi,Home Goods,Bed Sheet Set,B2B,CUST-969612,21,1796.09,15,37717.89,5657.68,32060.21,898.04,18858.84,13201.37,41.18,30555.56,False,Bank Transfer
TXN-2023-10-000008,20-10-2023,10,2023,North,SP-009,Manan Shere,Home Goods,Bed Sheet Set,B2B,CUST-490109,25,1799.53,15,44988.25,6748.24,38240.01,899.76,22494.0,15746.01,41.18,30555.56,False,Credit Card
TXN-2023-10-000009,11-10-2023,10,2023,East,SP-041,Zansi Buch,Automotive,Tyre Inflator,B2B,CUST-620652,19,3136.2,15,59587.8,8938.17,50649.63,1724.91,32773.29,17876.34,35.29,35000.0,False,Bank Transfer
TXN-2023-10-000010,31-10-2023,10,2023,West,SP-049,Amol Atwal,Clothing,Formal Shirt,B2B,CUST-418854,49,1186.2,15,58123.8,8718.57,49405.23,533.79,26155.71,23249.52,47.06,51333.33,False,Bank Transfer
TXN-2023-10-000011,09-10-2023,10,2023,North,SP-009,Manan Shere,Clothing,Formal Shirt,B2C,CUST-928866,1,1169.74,10,1169.74,116.97,1052.77,526.38,526.38,526.39,50.0,30555.56,False,UPI
TXN-2023-10-000012,30-10-2023,10,2023,South,SP-029,Samarth Mani,Clothing,Ethnic Kurta,B2C,CUST-805706,4,1779.88,5,7119.52,355.98,6763.54,711.95,2847.8,3915.74,57.89,33000.0,False,UPI
TXN-2023-10-000013,12-10-2023,10,2023,South,SP-029,Samarth Mani,Home Goods,Pressure Cooker 5L,B2C,CUST-343967,2,2175.89,20,4351.78,870.36,3481.42,1196.74,2393.48,1087.94,31.25,33000.0,False,Credit Card
TXN-2023-10-000014,27-10-2023,10,2023,North,SP-017,Zehaan Palla,Automotive,Car Seat Cover Set,B2C,CUST-306144,5,4620.87,10,23104.35,2310.44,20793.91,2680.1,13400.5,7393.41,35.56,30555.56,False,UPI
TXN-2023-10-000015,05-10-2023,10,2023,South,SP-029,Samarth Mani,Electronics,Bluetooth Speaker,B2B,CUST-959070,24,2848.76,10,68370.24,6837.02,61533.22,1566.82,37603.68,23929.54,38.89,33000.0,False,Bank Transfer
