transaction_id,date,month,year,region,salesperson_id,salesperson_name,product_category,product_name,customer_segment,customer_id,units_sold,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,cost_per_unit,total_cost,gross_profit,profit_margin_pct,monthly_target,return_flag,payment_method
TXN-2023-12-000001,22-12-2023,12,2023,North,SP-012,Mekhala Doshi,Clothing,Casual Sneakers,B2B,CUST-937631,16,2884.79,20,46156.64,9231.33,36925.31,1327.0,21232.0,15693.31,42.5,30555.56,False,Bank Transfer
TXN-2023-12-000002,26-12-2023,12,2023,West,SP-045,Onkar Sundaram,Home Goods,Dinner Set 24pc,B2B,CUST-484176,22,3272.13,15,71986.86,10798.03,61188.83,1701.51,37433.22,23755.61,38.82,51333.33,False,Bank Transfer
TXN-2023-12-000003,21-12-2023,12,2023,South,SP-030,Idika Desai,Electronics,Smart TV 43 inch,B2C,CUST-396813,1,31554.15,5,31554.15,1577.71,29976.44,20510.2,20510.2,9466.24,31.58,33000.0,False,Cash
TXN-2023-12-000004,08-12-2023,12,2023,North,SP-001,Ekta Halder,Home Goods,Wall Clock,B2B,CUST-229692,38,817.64,5,31070.32,1553.52,29516.8,367.94,13981.72,15535.08,52.63,30555.56,False,Bank Transfer
TXN-2023-12-000005,18-12-2023,12,2023,South,SP-021,Faras Pai,Electronics,Bluetooth Speaker,B2C,CUST-983034,4,2899.89,15,11599.56,1739.93,9859.63,1594.94,6379.76,3479.87,35.29,33000.0,False,UPI
TXN-2023-12-000006,12-12-2023,12,2023,East,SP-041,Zansi Buch,Automotive,,B2B,CUST-838775,48,8862.76,10,425412.48,42541.25,-382871.23,5494.91,263755.68,-119115.55,-31.11,35000.0,True,Bank Transfer
TXN-2023-12-000007,25-12-2023,12,2023,South,SP-033,Amrita Bhakta,Clothing,Formal Shirt,B2B,CUST-925269,9,1222.26,10,11000.34,1100.03,9900.31,550.02,4950.18,4950.13,50.0,33000.0,False,Bank Transfer
TXN-2023-12-000008,07-12-2023,12,2023,North,SP-015,Vidhi Thaman,Home Goods,Wall Clock,B2B,CUST-776484,25,858.68,20,21467.0,4293.4,17173.6,386.41,9660.25,7513.35,43.75,30555.56,False,Bank Transfer
TXN-2023-12-000009,11-12-2023,12,2023,North,SP-003,Vihaan Mody,Clothing,Ethnic Kurta,B2C,CUST-299553,1,1885.45,20,1885.45,377.09,1508.36,754.18,754.18,754.18,50.0,30555.56,False,Cash
TXN-2023-12-000010,12-12-2023,12,2023,North,SP-009,Manan Shere,Sports,Running Shoes,B2C,CUST-938555,1,3809.14,20,3809.14,761.83,3047.31,1980.75,1980.75,1066.56,35.0,30555.56,False,Cash
TXN-2023-12-000011,06-12-2023,12,2023,North,SP-011,Harish Dhingra,Home Goods,Bed Sheet Set,B2B,CUST-402507,49,1812.55,15,88814.95,13322.24,75492.71,906.27,44407.23,31085.48,41.18,30555.56,False,Bank Transfer
TXN-2023-12-000012,11-12-2023,12,2023,North,SP-002,Samar Bains,Sports,Gym Dumbbells 5kg,B2C,CUST-457632,3,1494.77,10,4484.31,448.43,4035.88,777.28,2331.84,1704.04,42.22,30555.56,False,Credit Card
TXN-2023-12-000013,13-12-2023,12,2023,South,SP-020,Yashica Swamy,Clothing,,B2C,CUST-163327,1,3565.13,10,3565.13,356.51,3208.62,1533.01,1533.01,1675.61,52.22,33000.0,False,UPI
TXN-2023-12-000014,29-12-2023,12,2023,North,SP-011,Harish Dhingra,Electronics,Laptop Pro X1,B2C,CUST-773273,2,64396.24,15,128792.48,19318.87,109473.61,39925.67,79851.34,29622.27,27.06,30555.56,False,Credit Card
TXN-2023-12-000015,28-12-2023,12,2023,North,SP-002,Samar Bains,Beauty,Hair Dryer Pro,B2C,CUST-375925,4,2878.39,15,11513.56,1727.03,9786.53,1583.11,6332.44,3454.09,35.29,30555.56,False,UPI
TXN-2023-12-000016,12-12-2023,12,2023,East,SP-043,Qasim Pradhan,Sports,Running Shoes,B2C,CUST-689560,5,3658.49,5,18292.45,914.62,17377.83,1902.41,9512.05,7865.78,45.26,35000.0,False,UPI
TXN-2023-12-000017,25-12-2023,12,2023,North,SP-015,Vidhi Thaman,Electronics,Wireless Earbuds,B2B,CUST-556181,29,3440.89,10,99785.81,9978.58,89807.23,1995.72,57875.88,31931.35,35.56,30555.56,False,Bank Transfer
TXN-2023-12-000018,15-12-2023,12,2023,North,SP-005,Arjun Sehgal,Clothing,Casual Sneakers,B2C,CUST-220213,1,Rs.2872.32,0,2872.32,0.0,2872.32,1321.27,1321.27,1551.05,54.0,30555.56,False,Credit Card
TXN-2023-12-000019,21-12-2023,12,2023,North,SP-001,Ekta Halder,Electronics,Gaming Console,B2C,CUST-217688,1,43127.92,15,43127.92,6469.19,-36658.73,29326.99,29326.99,-7331.74,-20.0,30555.56,True,UPI
TXN-2023-12-000020,26-12-2023,12,2023,North,SP-012,Mekhala Doshi,Clothing,Ethnic Kurta,B2C,CUST-753344,4,1724.41,20,6897.64,1379.53,5518.11,689.76,2759.04,2759.07,50.0,30555.56,False,Cash
TXN-2023-12-000021,29-12-2023,12,2023,North,SP-005,Arjun Sehgal,Electronics,Smart Watch,B2C,CUST-665995,4,8663.65,5,34654.6,1732.73,32921.87,5024.92,20099.68,12822.19,38.95,30555.56,False,UPI
TXN-2023-12-000022,27-12-2023,12,2023,South,SP-020,Yashica Swamy,Clothing,Formal Trousers,B2C,CUST-129720,2,1602.98,0,3205.96,0.0,3205.96,705.31,1410.62,1795.34,56.0,33000.0,False,UPI
TXN-2023-12-000023,04-12-2023,12,2023,North,SP-016,Tristan Balakrishnan,Clothing,Denim Jeans,B2B,CUST-833053,7,2267.62,5,15873.34,793.67,-15079.67,952.4,6666.8,-8412.87,-55.79,30555.56,True,Cash
TXN-2023-12-000024,01-12-2023,12,2023,North,SP-012,Mekhala Doshi,Electronics,Gaming Console,B2C,CUST-334499,5,45519.14,20,227595.7,45519.14,182076.56,30953.02,154765.1,27311.46,15.0,30555.56,False,UPI
TXN-2023-12-000025,05-12-2023,12,2023,South,SP-028,Aadhya Agrawal,Electronics,Smart TV 43 inch,B2C,CUST-430343,3,30547.19,15,91641.57,13746.24,77895.33,19855.67,59567.01,18328.32,23.53,33000.0,False,Credit Card
TXN-2023-12-000026,08-12-2023,12,2023,North,SP-012,Mekhala Doshi,Beauty,Electric Shaver,B2C,CUST-738896,4,3526.75,15,14107.0,2116.05,11990.95,2045.51,8182.04,3808.91,31.76,30555.56,False,Cash
TXN-2023-12-000027,11-12-2023,12,2023,South,SP-021,Faras Pai,Sports,Badminton Set,B2C,CUST-864110,1,2222.69,15,2222.69,333.4,1889.29,1111.35,1111.35,777.94,41.18,33000.0,False,UPI
TXN-2023-12-000028,07-12-2023,12,2023,North,SP-004,Divya Rajagopal,Clothing,Denim Jeans,B2C,CUST-364854,2,2299.77,0,4599.54,0.0,4599.54,965.9,1931.8,2667.74,58.0,30555.56,False,UPI
TXN-2023-12-000029,13-12-2023,12,2023,North,SP-001,Ekta Halder,Electronics,Smart TV 43 inch,B2C,CUST-631844,3,33469.81,20,100409.43,20081.89,80327.54,21755.38,65266.14,15061.4,18.75,30555.56,False,UPI
TXN-2023-12-000030,13-12-2023,12,2023,South,SP-020,Yashica Swamy,Home Goods,Sofa 3-Seater,B2C,CUST-268245,5,29308.68,5,146543.4,7327.17,139216.23,18171.38,90856.9,48359.33,34.74,33000.0,False,Credit Card
TXN-2023-12-000031,28-12-2023,12,2023,North,SP-003,Vihaan Mody,Electronics,Wireless Earbuds,B2C,CUST-886298,5,3635.33,20,18176.65,3635.33,14541.32,2108.49,10542.45,3998.87,27.5,30555.56,False,UPI
TXN-2023-12-000032,29-12-2023,12,2023,South,SP-028,Aadhya Agrawal,Clothing,Denim Jeans,B2C,CUST-225046,3,2242.65,15,6727.95,1009.19,-5718.76,941.91,2825.73,-2893.03,-50.59,33000.0,True,Credit Card
TXN-2023-12-000033,11-12-2023,12,2023,North,SP-014,Anay Merchant,Sports,Fitness Band,B2B,CUST-967834,31,2394.8,10,74238.8,7423.88,66814.92,1317.14,40831.34,25983.58,38.89,30555.56,False,Credit Card
TXN-2023-12-000034,21-12-2023,12,2023,North,SP-018,Deepa Rao,Beauty,Perfume Set,B2C,CUST-163059,2,2098.39,5,4196.78,209.84,3986.94,881.32,1762.64,2224.3,55.79,30555.56,False,UPI
TXN-2023-12-000035,27-12-2023,12,2023,East,SP-044,Reva Bumb,Electronics,Smart TV 43 inch,B2B,CUST-968128,45,31141.15,15,1401351.75,210202.76,1191148.99,20241.75,910878.75,280270.24,23.53,35000.0,False,Bank Transfer
TXN-2023-12-000036,26-12-2023,12,2023,East,SP-037,Tanveer Varma,Electronics,Smart TV 43 inch,B2C,CUST-269492,2,33223.1,20,66446.2,13289.24,53156.96,21595.01,43190.02,9966.94,18.75,35000.0,False,UPI
TXN-2023-12-000037,14-12-2023,12,2023,East,SP-037,Tanveer Varma,Clothing,Sports T-Shirt,B2C,CUST-543528,1,810.46,5,810.46,40.52,769.94,307.97,307.97,461.97,60.0,35000.0,False,Credit Card
TXN-2023-12-000038,20-12-2023,12,2023,South,SP-033,Amrita Bhakta,Clothing,Denim Jeans,B2C,CUST-163686,1,2238.05,0,2238.05,0.0,2238.05,939.98,939.98,1298.07,58.0,33000.0,False,UPI
TXN-2023-12-000039,01-12-2023,12,2023,West,SP-047,Darika Som,Clothing,Casual Sneakers,B2C,CUST-103648,4,2858.28,10,11433.12,1143.31,10289.81,1314.81,5259.24,5030.57,48.89,51333.33,False,UPI
TXN-2023-12-000040,21-12-2023,12,2023,West,SP-049,Amol Atwal,Clothing,Formal Trousers,B2B,CUST-641442,36,1612.64,20,58055.04,11611.01,46444.03,709.56,25544.16,20899.87,45.0,51333.33,False,Bank Transfer
TXN-2023-12-000041,13-12-2023,12,2023,South,SP-028,Aadhya Agrawal,Home Goods,Wall Clock,B2B,CUST-565967,28,879.36,15,24622.08,3693.31,20928.77,395.71,11079.88,9848.89,47.06,33000.0,False,UPI
TXN-2023-12-000042,22-12-2023,12,2023,South,SP-028,Aadhya Agrawal,Home Goods,Sofa 3-Seater,B2C,CUST-996392,2,27946.63,20,55893.26,11178.65,44714.61,17326.91,34653.82,10060.79,22.5,33000.0,False,Cash
