transaction_id,date,month,year,region,salesperson_id,salesperson_name,product_category,product_name,customer_segment,customer_id,units_sold,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,cost_per_unit,total_cost,gross_profit,profit_margin_pct,monthly_target,return_flag,payment_method
TXN-2024-01-000001,03-01-2024,1,2024,East,SP-037,Tanveer Varma,Clothing,Formal Shirt,B2C,CUST-673457,4,1144.84,0,4579.36,0.0,4579.36,515.18,2060.72,2518.64,55.0,38181.82,False,Credit Card
TXN-2024-01-000002,11-01-2024,1,2024,South,SP-020,Yashica Swamy,Sports,Swimming Goggles,B2B,CUST-653489,17,975.09,0,16576.53,0.0,16576.53,438.79,7459.43,9117.1,55.0,36000.0,False,Bank Transfer
TXN-2024-01-000003,24-01-2024,1,2024,South,SP-033,Amrita Bhakta,Automotive,Tyre Inflator,B2C,CUST-755279,3,3106.73,5,9320.19,466.01,8854.18,1708.7,5126.1,3728.08,42.11,36000.0,False,Cash
TXN-2024-01-000004,08-01-2024,1,2024,South,SP-023,Zansi Cherian,Home Goods,Bed Sheet Set,B2B,CUST-929079,50,1818.2,5,90910.0,4545.5,86364.5,909.1,45455.0,40909.5,47.37,36000.0,False,Bank Transfer
TXN-2024-01-000005,11-01-2024,1,2024,North,SP-005,Arjun Sehgal,Sports,Gym Dumbbells 5kg,B2B,CUST-661702,39,1504.48,5,58674.72,2933.74,55740.98,782.33,30510.87,25230.11,45.26,33333.33,False,Bank Transfer
TXN-2024-01-000006,29-01-2024,1,2024,South,SP-028,Aadhya Agrawal,Electronics,,B2C,CUST-570803,1,45141.05,5,45141.05,2257.05,42884.0,30695.91,30695.91,12188.09,28.42,36000.0,False,Cash
TXN-2024-01-000007,24-01-2024,1,2024,North,SP-015,Vidhi Thaman,Clothing,Winter Jacket,B2C,CUST-561955,5,4653.31,10,23266.55,2326.66,20939.89,2233.59,11167.95,9771.94,46.67,33333.33,False,Credit Card
TXN-2024-01-000008,05-01-2024,1,2024,South,SP-026,Adweta Nayar,Electronics,Bluetooth Speaker,B2C,CUST-594497,1,2795.52,0,2795.52,0.0,2795.52,1537.54,1537.54,1257.98,45.0,36000.0,False,UPI
TXN-2024-01-000009,10-01-2024,1,2024,East,SP-039,Lekha Kadakia,Home Goods,Dinner Set 24pc,B2B,CUST-278717,32,3332.98,5,106655.36,5332.77,101322.59,1733.15,55460.8,45861.79,45.26,38181.82,False,Bank Transfer
TXN-2024-01-000010,23-01-2024,1,2024,East,SP-041,Zansi Buch,Home Goods,Sofa 3-Seater,B2C,CUST-785354,3,27765.61,0,83296.83,0.0,83296.83,17214.68,51644.04,31652.79,38.0,38181.82,False,Bank Transfer
TXN-2024-01-000011,08-01-2024,1,2024,NORTH,SP-012,Mekhala Doshi,Home Goods,Air Purifier,B2C,CUST-763763,3,11659.79,5,34979.37,1748.97,33230.4,6995.87,20987.61,12242.79,36.84,33333.33,False,UPI
TXN-2024-01-000012,17-01-2024,1,2024,North,SP-002,Samar Bains,Home Goods,Wall Clock,B2C,CUST-228292,1,815.6,5,815.6,40.78,774.82,367.02,367.02,407.8,52.63,33333.33,False,Credit Card
TXN-2024-01-000013,17-01-2024,1,2024,South,SP-025,Anjali Comar,Clothing,Denim Jeans,B2B,CUST-693636,26,2213.63,10,57554.38,5755.44,51798.94,929.72,24172.72,27626.22,53.33,36000.0,False,UPI
TXN-2024-01-000014,19-01-2024,1,2024,West,SP-045,Onkar Sundaram,Electronics,,B2B,CUST-993419,35,25348.31,5,887190.85,44359.54,842831.31,15969.44,558930.4,283900.91,33.68,56000.0,False,UPI
TXN-2024-01-000015,03-01-2024,1,2024,South,SP-023,Zansi Cherian,Beauty,Perfume Set,B2C,CUST-704636,4,2303.82,10,9215.28,921.53,8293.75,967.6,3870.4,4423.35,53.33,36000.0,False,UPI
TXN-2024-01-000016,05-01-2024,1,2024,South,SP-025,Anjali Comar,Electronics,Tablet Air,B2C,CUST-816925,2,26046.2,10,52092.4,5209.24,46883.16,16409.11,32818.22,14064.94,30.0,36000.0,False,UPI
TXN-2024-01-000017,25-01-2024,1,2024,South,SP-025,Anjali Comar,Electronics,Gaming Console,B2C,CUST-757439,5,45774.83,15,228874.15,34331.12,194543.03,31126.88,155634.4,38908.63,20.0,36000.0,False,Cash
TXN-2024-01-000018,29-01-2024,1,2024,North,SP-015,Vidhi Thaman,Home Goods,Sofa 3-Seater,B2C,CUST-385838,4,27832.65,0,111330.6,0.0,111330.6,17256.24,69024.96,42305.64,38.0,33333.33,False,Credit Card
TXN-2024-01-000019,19-01-2024,1,2024,North,SP-004,Divya Rajagopal,Home Goods,Bed Sheet Set,B2B,CUST-378853,21,1719.59,10,36111.39,3611.14,32500.25,859.79,18055.59,14444.66,44.44,33333.33,False,Bank Transfer
TXN-2024-01-000020,11-01-2024,1,2024,East,SP-043,Qasim Pradhan,Clothing,Denim Jeans,B2B,CUST-652460,12,2134.8,5,25617.6,1280.88,24336.72,896.62,10759.44,13577.28,55.79,38181.82,False,Bank Transfer
TXN-2024-01-000021,31-01-2024,1,2024,East,SP-034,Faraj Kara,Electronics,Tablet Air,B2C,CUST-969020,5,26072.73,0,130363.65,0.0,130363.65,16425.82,82129.1,48234.55,37.0,38181.82,False,Credit Card
TXN-2024-01-000022,31-01-2024,1,2024,North,SP-002,Samar Bains,Electronics,Tablet Air,B2C,CUST-233008,1,24727.05,0,24727.05,0.0,24727.05,15578.04,15578.04,9149.01,37.0,33333.33,False,UPI
TXN-2024-01-000023,10-01-2024,1,2024,East,SP-038,Ekiya Goyal,Home Goods,Bed Sheet Set,B2C,CUST-762265,3,1853.32,10,5559.96,556.0,5003.96,926.66,2779.98,2223.98,44.44,38181.82,False,Credit Card
TXN-2024-01-000024,26-01-2024,1,2024,South,SP-026,Adweta Nayar,Electronics,Smart Watch,B2C,CUST-488003,3,8797.06,15,26391.18,3958.68,22432.5,5102.29,15306.87,7125.63,31.76,36000.0,False,Cash
TXN-2024-01-000025,03-01-2024,1,2024,West,SP-045,Onkar Sundaram,Home Goods,Wall Clock,B2C,CUST-574000,5,880.72,15,4403.6,660.54,3743.06,396.32,1981.6,1761.46,47.06,56000.0,False,UPI
TXN-2024-01-000026,17-01-2024,1,2024,West,SP-048,Idika Dhawan,Electronics,Smart TV 43 inch,B2C,CUST-327909,1,33340.24,10,33340.24,3334.02,30006.22,21671.16,21671.16,8335.06,27.78,56000.0,False,UPI
TXN-2024-01-000027,29-01-2024,1,2024,South,SP-025,Anjali Comar,Home Goods,Wall Clock,B2C,CUST-524182,3,848.73,5,2546.19,127.31,2418.88,381.93,1145.79,1273.09,52.63,36000.0,False,UPI
TXN-2024-01-000028,09-01-2024,1,2024,North,SP-012,Mekhala Doshi,Beauty,Hair Dryer Pro,B2C,CUST-753221,1,2734.78,0,2734.78,0.0,2734.78,1504.13,1504.13,1230.65,45.0,33333.33,False,UPI
TXN-2024-01-000029,22-01-2024,1,2024,East,SP-035,Hardik Seth,Sports,Swimming Goggles,B2C,CUST-396230,1,962.42,0,962.42,0.0,962.42,433.09,433.09,529.33,55.0,38181.82,False,UPI
TXN-2024-01-000030,15-01-2024,1,2024,West,SP-046,Yamini Buch,Beauty,Face Serum 30ml,B2B,CUST-273197,35,1193.22,5,41762.7,2088.14,39674.56,477.29,16705.15,22969.41,57.89,56000.0,False,Credit Card
TXN-2024-01-000031,29-01-2024,1,2024,West,SP-045,Onkar Sundaram,Clothing,Formal Trousers,B2C,CUST-180961,2,1662.09,10,3324.18,332.42,2991.76,731.32,1462.64,1529.12,51.11,56000.0,False,Credit Card
TXN-2024-01-000032,05-01-2024,1,2024,East,SP-042,Neel Chandra,Electronics,Gaming Console,B2C,CUST-768664,5,46133.1,0,230665.5,0.0,230665.5,31370.51,156852.55,73812.95,32.0,38181.82,False,Cash
TXN-2024-01-000033,23-01-2024,1,2024,north,SP-018,Deepa Rao,Beauty,,B2C,CUST-642544,4,2168.82,0,8675.28,0.0,8675.28,910.9,3643.6,5031.68,58.0,33333.33,False,UPI
TXN-2024-01-000034,01-01-2024,1,2024,north,SP-018,Deepa Rao,Electronics,Wireless Earbuds,B2C,CUST-139632,2,3523.4,20,7046.8,1409.36,5637.44,2043.57,4087.14,1550.3,27.5,33333.33,False,Credit Card
TXN-2024-01-000035,30-01-2024,1,2024,North,SP-003,Vihaan Mody,Sports,Running Shoes,B2C,CUST-109522,3,3615.73,0,10847.19,0.0,10847.19,1880.18,5640.54,5206.65,48.0,33333.33,False,Credit Card
TXN-2024-01-000036,12-01-2024,1,2024,North,SP-011,Harish Dhingra,Automotive,Car Seat Cover Set,B2C,CUST-786557,1,4357.42,5,4357.42,217.87,4139.55,2527.3,2527.3,1612.25,38.95,33333.33,False,Credit Card
TXN-2024-01-000037,01-01-2024,1,2024,East,SP-040,Bhavna Bawa,Beauty,Lipstick Collection,B2C,CUST-515590,3,1858.5,5,5575.5,278.77,5296.73,743.4,2230.2,3066.53,57.89,38181.82,False,UPI
TXN-2024-01-000038,31-01-2024,1,2024,North,SP-014,Anay Merchant,Electronics,Wireless Earbuds,B2C,CUST-272971,3,3387.44,0,10162.32,0.0,10162.32,1964.72,5894.16,4268.16,42.0,33333.33,False,Credit Card
TXN-2024-01-000039,01-01-2024,1,2024,East,SP-040,Bhavna Bawa,Electronics,Smart Watch,B2B,CUST-381514,20,8646.48,0,172929.6,0.0,172929.6,5014.96,100299.2,72630.4,42.0,38181.82,False,Bank Transfer
TXN-2024-01-000040,22-01-2024,1,2024,East,SP-044,Reva Bumb,Electronics,Bluetooth Speaker,B2B,CUST-521517,7,2899.44,0,20296.08,0.0,20296.08,1594.69,11162.83,9133.25,45.0,38181.82,False,Bank Transfer
TXN-2024-01-000041,12-01-2024,1,2024,North,SP-009,Manan Shere,Clothing,Casual Sneakers,B2C,CUST-533309,4,2755.44,5,11021.76,551.09,10470.67,1267.5,5070.0,5400.67,51.58,33333.33,False,UPI
TXN-2024-01-000042,29-01-2024,1,2024,South,SP-027,Ridhi Raghavan,Electronics,Wireless Earbuds,B2B,CUST-568608,10,3411.34,20,34113.4,6822.68,27290.72,1978.58,19785.8,7504.92,27.5,36000.0,False,Bank Transfer
TXN-2024-01-000043,05-01-2024,1,2024,North,SP-014,Anay Merchant,Home Goods,Wall Clock,B2B,CUST-713418,25,885.94,10,22148.5,2214.85,19933.65,398.67,9966.75,9966.9,50.0,33333.33,False,Bank Transfer
TXN-2024-01-000044,12-01-2024,1,2024,North,SP-004,Divya Rajagopal,Beauty,Electric Shaver,B2C,CUST-432413,1,3372.54,15,3372.54,505.88,2866.66,1956.07,1956.07,910.59,31.76,33333.33,False,Credit Card
TXN-2024-01-000045,24-01-2024,1,2024,South,SP-019,Nicholas Kulkarni,Clothing,Formal Trousers,B2B,CUST-933802,29,1565.47,10,45398.63,4539.86,40858.77,688.81,19975.49,20883.28,51.11,36000.0,False,Bank Transfer
TXN-2024-01-000046,18-01-2024,1,2024,North,SP-016,Tristan Balakrishnan,Electronics,Smartphone Y7,B2C,CUST-708375,1,17433.48,10,17433.48,1743.35,15690.13,10460.09,10460.09,5230.04,33.33,33333.33,False,Credit Card
TXN-2024-01-000047,31-01-2024,1,2024,North,SP-014,Anay Merchant,Home Goods,Wall Clock,B2B,CUST-905305,16,850.17,0,13602.72,0.0,13602.72,382.58,6121.28,7481.44,55.0,33333.33,False,UPI
TXN-2024-01-000048,25-01-2024,1,2024,East,SP-034,Faraj Kara,Electronics,Wireless Earbuds,B2C,CUST-226489,5,3338.13,10,16690.65,1669.06,15021.59,1936.12,9680.6,5340.99,35.56,38181.82,False,UPI
TXN-2024-01-000049,11-01-2024,1,2024,South,SP-025,Anjali Comar,Beauty,Face Serum 30ml,B2C,CUST-124813,5,1165.85,5,5829.25,291.46,5537.79,466.34,2331.7,3206.09,57.89,36000.0,False,Cash
TXN-2024-01-000050,24-01-2024,1,2024,West,SP-050,Pavani Sachar,Clothing,Winter Jacket,B2C,CUST-292730,1,Rs.4599.88,0,4599.88,0.0,4599.88,2207.94,2207.94,2391.94,52.0,56000.0,False,UPI
TXN-2024-01-000051,16-01-2024,1,2024,South,SP-024,Jyoti Mangal,Sports,Cricket Bat,B2B,CUST-309923,48,3631.6,0,174316.8,0.0,174316.8,1997.38,95874.24,78442.56,45.0,36000.0,False,Bank Transfer
TXN-2024-01-000052,15-01-2024,1,2024,East,SP-043,Qasim Pradhan,Clothing,Ethnic Kurta,B2B,CUST-478484,29,1852.73,0,53729.17,0.0,53729.17,741.09,21491.61,32237.56,60.0,38181.82,False,Bank Transfer
TXN-2024-01-000053,30-01-2024,1,2024,West,SP-045,Onkar Sundaram,Home Goods,Bed Sheet Set,B2C,CUST-583779,4,1731.32,0,6925.28,0.0,6925.28,865.66,3462.64,3462.64,50.0,56000.0,False,Credit Card
TXN-2024-01-000054,23-01-2024,1,2024,North,SP-016,Tristan Balakrishnan,Home Goods,Air Purifier,B2C,CUST-200958,3,12024.24,0,36072.72,0.0,36072.72,7214.54,21643.62,14429.1,40.0,33333.33,False,Credit Card
TXN-2024-01-000055,24-01-2024,1,2024,North,SP-011,Harish Dhingra,Sports,Cycling Helmet,B2B,CUST-407731,10,1819.26,0,18192.6,0.0,18192.6,909.63,9096.3,9096.3,50.0,33333.33,False,UPI
TXN-2024-01-000056,10-01-2024,1,2024,North,SP-007,Pallavi Chakrabarti,Clothing,,B2C,CUST-518731,2,3487.74,0,6975.48,0.0,6975.48,1499.73,2999.46,3976.02,57.0,33333.33,False,Credit Card
TXN-2024-01-000057,19-01-2024,1,2024,South,SP-033,Amrita Bhakta,Electronics,Smart TV 43 inch,B2C,CUST-327492,3,32833.27,5,98499.81,4924.99,93574.82,21341.63,64024.89,29549.93,31.58,36000.0,False,UPI
