transaction_id,date,month,year,region,salesperson_id,salesperson_name,product_category,product_name,customer_segment,customer_id,units_sold,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,cost_per_unit,total_cost,gross_profit,profit_margin_pct,monthly_target,return_flag,payment_method
TXN-2022-06-000001,17-06-2022,6,2022,West,SP-046,Yamini Buch,Sports,Running Shoes,B2B,CUST-761408,24,3699.49,20,88787.76,17757.55,71030.21,1923.73,46169.52,24860.69,35.0,46666.67,False,Credit Card
TXN-2022-06-000002,09-06-2022,6,2022,West,SP-046,Yamini Buch,Home Goods,Pressure Cooker 5L,B2B,CUST-357785,11,2101.02,5,23111.22,1155.56,21955.66,1155.56,12711.16,9244.5,42.11,46666.67,False,Bank Transfer
TXN-2022-06-000003,07-06-2022,6,2022,North,SP-009,Manan Shere,Clothing,Formal Shirt,B2B,CUST-196328,12,1250.43,5,15005.16,750.26,14254.9,562.69,6752.28,7502.62,52.63,27777.78,False,Bank Transfer
TXN-2022-06-000004,15-06-2022,6,2022,North,SP-012,Mekhala Doshi,Electronics,Smart Watch,B2B,CUST-285653,49,8399.67,5,411583.83,20579.19,391004.64,4871.81,238718.69,152285.95,38.95,27777.78,False,Bank Transfer
TXN-2022-06-000005,23-06-2022,6,2022,East,SP-040,Bhavna Bawa,Clothing,Sports T-Shirt,B2B,CUST-683642,30,790.37,0,23711.1,0.0,23711.1,300.34,9010.2,14700.9,62.0,31818.18,False,Bank Transfer
TXN-2022-06-000006,21-06-2022,6,2022,West,SP-048,Idika Dhawan,Electronics,,B2C,CUST-133716,2,31722.7,10,63445.4,6344.54,57100.86,20619.76,41239.52,15861.34,27.78,46666.67,False,Bank Transfer
TXN-2022-06-000007,06-06-2022,6,2022,North,SP-010,Zilmil Kota,Electronics,Bluetooth Speaker,B2B,CUST-876152,22,2750.25,5,60505.5,3025.28,57480.22,1512.64,33278.08,24202.14,42.11,27777.78,False,Bank Transfer
TXN-2022-06-000008,14-06-2022,6,2022,East,SP-044,Reva Bumb,Electronics,Bluetooth Speaker,B2C,CUST-254453,2,2692.51,5,5385.02,269.25,5115.77,1480.88,2961.76,2154.01,42.11,31818.18,False,Cash
TXN-2022-06-000009,13-06-2022,6,2022,East,SP-035,Hardik Seth,Automotive,Dashboard Camera,B2C,CUST-703836,1,8815.54,10,8815.54,881.55,7933.99,5465.63,5465.63,2468.36,31.11,31818.18,False,Credit Card
TXN-2022-06-000010,29-06-2022,6,2022,North,SP-009,Manan Shere,Electronics,Bluetooth Speaker,B2B,CUST-402848,41,2771.25,0,113621.25,0.0,113621.25,1524.19,62491.79,51129.46,45.0,27777.78,False,Bank Transfer
TXN-2022-06-000011,14-06-2022,6,2022,West,SP-046,Yamini Buch,Home Goods,Bed Sheet Set,B2B,CUST-288357,45,1783.53,0,80258.85,0.0,80258.85,891.76,40129.2,40129.65,50.0,46666.67,False,Bank Transfer
TXN-2022-06-000012,06-06-2022,6,2022,East,SP-044,Reva Bumb,Clothing,Winter Jacket,B2C,CUST-484919,4,4522.8,0,18091.2,0.0,18091.2,2170.94,8683.76,9407.44,52.0,31818.18,False,UPI
TXN-2022-06-000013,20-06-2022,6,2022,East,SP-035,Hardik Seth,Home Goods,Dinner Set 24pc,B2B,CUST-386377,44,3057.07,10,134511.08,13451.11,121059.97,1589.68,69945.92,51114.05,42.22,31818.18,False,Credit Card
TXN-2022-06-000014,14-06-2022,6,2022,East,SP-041,Zansi Buch,Electronics,Smart TV 43 inch,B2B,CUST-286681,21,31009.11,15,651191.31,97678.7,553512.61,20155.92,423274.32,130238.29,23.53,31818.18,False,Bank Transfer
TXN-2022-06-000015,09-06-2022,6,2022,West,SP-049,Amol Atwal,Clothing,Formal Trousers,B2C,CUST-438908,2,1651.61,0,3303.22,0.0,3303.22,726.71,1453.42,1849.8,56.0,46666.67,False,Bank Transfer
TXN-2022-06-000016,27-06-2022,6,2022,West,SP-046,Yamini Buch,Automotive,Parking Sensor Kit,B2C,CUST-951424,3,5701.57,15,17104.71,2565.71,14539.0,3306.91,9920.73,4618.27,31.76,46666.67,False,UPI
TXN-2022-06-000017,02-06-2022,6,2022,East,SP-035,Hardik Seth,Electronics,Tablet Air,B2C,CUST-587291,2,25581.98,10,51163.96,5116.4,46047.56,16116.65,32233.3,13814.26,30.0,31818.18,False,Cash
