transaction_id,date,month,year,region,salesperson_id,salesperson_name,product_category,product_name,customer_segment,customer_id,units_sold,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,cost_per_unit,total_cost,gross_profit,profit_margin_pct,monthly_target,return_flag,payment_method
TXN-2023-04-000001,04-04-2023,4,2023,North,SP-017,Zehaan Palla,Home Goods,,B2C,CUST-529633,3,2266.77,20,6800.31,1360.06,5440.25,1246.72,3740.16,1700.09,31.25,30555.56,False,UPI
TXN-2023-04-000002,27-04-2023,4,2023,South,SP-021,Faras Pai,Beauty,Moisturizer 100ml,B2C,CUST-182018,4,946.55,0,3786.2,0.0,3786.2,397.55,1590.2,2196.0,58.0,33000.0,False,Cash
TXN-2023-04-000003,20-04-2023,4,2023,North,SP-015,Vidhi Thaman,Electronics,Bluetooth Speaker,B2C,CUST-639636,3,2761.03,0,8283.09,0.0,8283.09,1518.57,4555.71,3727.38,45.0,30555.56,False,Cash
TXN-2023-04-000004,21-04-2023,4,2023,North,SP-003,Vihaan Mody,Electronics,Tablet Air,B2C,CUST-516179,5,25159.18,20,125795.9,25159.18,100636.72,15850.28,79251.4,21385.32,21.25,30555.56,False,UPI
TXN-2023-04-000005,19-04-2023,4,2023,East,SP-043,Qasim Pradhan,Electronics,Smart Watch,B2B,CUST-540866,15,8711.47,0,130672.05,0.0,130672.05,5052.65,75789.75,54882.3,42.0,35000.0,False,Bank Transfer
TXN-2023-04-000006,27-04-2023,4,2023,NORTH,SP-013,Garima Bhasin,Home Goods,Air Purifier,B2B,CUST-553425,7,12395.52,10,86768.64,8676.86,78091.78,7437.31,52061.17,26030.61,33.33,30555.56,False,Cash
TXN-2023-04-000007,04-04-2023,4,2023,South,SP-031,Garima Jhaveri,Sports,Swimming Goggles,B2B,CUST-338833,11,980.7,0,10787.7,0.0,10787.7,441.32,4854.52,5933.18,55.0,33000.0,False,Bank Transfer
TXN-2023-04-000008,11-04-2023,4,2023,South,SP-031,Garima Jhaveri,Electronics,Smart TV 43 inch,B2C,CUST-861983,1,32215.79,0,32215.79,0.0,32215.79,20940.26,20940.26,11275.53,35.0,33000.0,False,Cash
TXN-2023-04-000009,25-04-2023,4,2023,South,SP-019,Nicholas Kulkarni,Home Goods,Curtain Pair,B2C,CUST-459361,3,1202.26,0,3606.78,0.0,3606.78,577.08,1731.24,1875.54,52.0,33000.0,False,UPI
TXN-2023-04-000010,05-04-2023,4,2023,EAST,SP-042,Neel Chandra,Home Goods,Wall Clock,B2C,CUST-888626,5,859.06,5,4295.3,214.76,4080.54,386.58,1932.9,2147.64,52.63,35000.0,False,UPI
TXN-2023-04-000011,03-04-2023,4,2023,South,SP-023,Zansi Cherian,Sports,Cricket Bat,B2C,CUST-252664,1,3633.75,0,3633.75,0.0,3633.75,1998.56,1998.56,1635.19,45.0,33000.0,False,Cash
TXN-2023-04-000012,26-04-2023,4,2023,South,SP-030,Idika Desai,Beauty,Lipstick Collection,B2C,CUST-897012,5,1787.75,0,8938.75,0.0,8938.75,715.1,3575.5,5363.25,60.0,33000.0,False,UPI
TXN-2023-04-000013,05-04-2023,4,2023,North,SP-015,Vidhi Thaman,Automotive,Jump Starter Pack,B2C,CUST-188849,3,6733.13,15,20199.39,3029.91,17169.48,4039.88,12119.64,5049.84,29.41,30555.56,False,Cash
TXN-2023-04-000014,11-04-2023,4,2023,North,SP-008,Hitesh Anand,Clothing,Ethnic Kurta,B2B,CUST-313718,41,1718.68,10,70465.88,7046.59,63419.29,687.47,28186.27,35233.02,55.56,30555.56,False,Bank Transfer
TXN-2023-04-000015,27-04-2023,4,2023,South,SP-022,Ishaan Lanka,Electronics,Smart Watch,B2B,CUST-161675,12,8113.54,0,97362.48,0.0,97362.48,4705.85,56470.2,40892.28,42.0,33000.0,False,Bank Transfer
TXN-2023-04-000016,24-04-2023,4,2023,North,SP-001,Ekta Halder,Sports,Gym Dumbbells 5kg,B2C,CUST-564783,1,1480.9,5,1480.9,74.04,1406.86,770.07,770.07,636.79,45.26,30555.56,False,UPI
TXN-2023-04-000017,10-04-2023,4,2023,West,SP-050,Pavani Sachar,Beauty,Electric Shaver,B2B,CUST-956326,37,3429.31,0,126884.47,0.0,-126884.47,1989.0,73593.0,-53291.47,-42.0,51333.33,True,Bank Transfer
