transaction_id,txn_date,month,year,yearmonth,region,salesperson_id,salesperson_name,product_category,product_name,customer_segment,customer_id,units_sold,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,cost_per_unit,total_cost,gross_profit,profit_margin_pct,monthly_target,return_flag,payment_method,source_file,loaded_at
TXN-2023-11-000001,2023-11-17,11,2023,2023-11,North,SP-011,Harish Dhingra,Sports,Gym Dumbbells 5kg,B2C,CUST-606863,1,1448.67,0.0,1448.67,0.0,1448.67,753.31,753.31,695.36,48.0,30555.56,false,Credit Card,2023_11_sales.csv,2026-07-04T12:12:42.788+05:30
TXN-2023-11-000006,2023-11-17,11,2023,2023-11,North,SP-008,Hitesh Anand,Beauty,Moisturizer 100ml,B2C,CUST-532454,2,953.4,15.0,1906.8,286.02,1620.78,400.43,800.86,819.92,50.59,30555.56,false,UPI,2023_11_sales.csv,2026-07-04T12:12:42.788+05:30
TXN-2023-11-000009,2023-11-16,11,2023,2023-11,North,SP-001,Ekta Halder,Home Goods,Bed Sheet Set,B2C,CUST-708580,5,1825.17,10.0,9125.85,912.58,8213.27,912.59,4562.95,3650.32,44.44,30555.56,false,Credit Card,2023_11_sales.csv,2026-07-04T12:12:42.788+05:30
TXN-2023-11-000010,2023-11-03,11,2023,2023-11,South,SP-030,Idika Desai,Electronics,Smartphone Y7,B2B,CUST-509327,33,18187.05,20.0,600172.6,120034.53,480138.12,10912.23,360103.6,120034.53,25.0,33000.0,false,UPI,2023_11_sales.csv,2026-07-04T12:12:42.788+05:30
TXN-2023-11-000011,2023-11-17,11,2023,2023-11,North,SP-006,Nisha Handa,Home Goods,Dinner Set 24pc,B2C,CUST-900696,3,3327.0,15.0,9981.0,1497.15,8483.85,1730.04,5190.12,3293.73,38.82,30555.56,false,Credit Card,2023_11_sales.csv,2026-07-04T12:12:42.788+05:30
TXN-2023-11-000012,2023-11-29,11,2023,2023-11,South,SP-032,William Bhardwaj,Clothing,Sports T-Shirt,B2C,CUST-980338,4,831.94,15.0,3327.76,499.16,2828.6,316.14,1264.56,1564.04,55.29,33000.0,false,Credit Card,2023_11_sales.csv,2026-07-04T12:12:42.788+05:30
TXN-2023-11-000021,2023-11-02,11,2023,2023-11,North,SP-003,Vihaan Mody,Electronics,Gaming Console,B2B,CUST-409751,31,46001.25,20.0,1426038.8,285207.75,1140831.0,31280.85,969706.4,171124.66,15.0,30555.56,false,Credit Card,2023_11_sales.csv,2026-07-04T12:12:42.788+05:30
TXN-2023-11-000026,2023-11-01,11,2023,2023-11,South,SP-024,Jyoti Mangal,Sports,Cycling Helmet,B2C,CUST-740948,1,1796.78,10.0,1796.78,179.68,1617.1,898.39,898.39,718.71,44.44,33000.0,false,UPI,2023_11_sales.csv,2026-07-04T12:12:42.788+05:30
TXN-2023-11-000033,2023-11-21,11,2023,2023-11,North,SP-014,Anay Merchant,Electronics,Bluetooth Speaker,B2B,CUST-969130,40,2914.01,20.0,116560.4,23312.08,93248.32,1602.71,64108.4,29139.92,31.25,30555.56,false,Credit Card,2023_11_sales.csv,2026-07-04T12:12:42.788+05:30
TXN-2023-11-000037,2023-11-14,11,2023,2023-11,East,SP-038,Ekiya Goyal,Automotive,Steering Wheel Cover,B2C,CUST-442427,2,1210.91,20.0,2421.82,484.36,1937.46,581.24,1162.48,774.98,40.0,35000.0,false,Credit Card,2023_11_sales.csv,2026-07-04T12:12:42.788+05:30
