transaction_id,txn_date,month,year,yearmonth,region,salesperson_id,salesperson_name,product_category,product_name,customer_segment,customer_id,units_sold,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,cost_per_unit,total_cost,gross_profit,profit_margin_pct,monthly_target,return_flag,payment_method,source_file,loaded_at
TXN-2022-05-000004,2022-05-10,5,2022,2022-05,South,SP-027,Ridhi Raghavan,Electronics,Gaming Console,B2B,CUST-931289,50,43660.51,0.0,2183025.5,0.0,2183025.5,29689.15,1484457.5,698568.0,32.0,30000.0,false,Bank Transfer,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000011,2022-05-16,5,2022,2022-05,North,SP-005,Arjun Sehgal,Home Goods,Bed Sheet Set,B2C,CUST-125687,1,1845.03,5.0,1845.03,92.25,1752.78,922.51,922.51,830.27,47.37,27777.78,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000012,2022-05-18,5,2022,2022-05,South,SP-025,Anjali Comar,Clothing,Sports T-Shirt,B2C,CUST-416942,3,812.31,0.0,2436.93,0.0,2436.93,308.68,926.04,1510.89,62.0,30000.0,false,Credit Card,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000017,2022-05-26,5,2022,2022-05,South,SP-027,Ridhi Raghavan,Clothing,Casual Sneakers,B2B,CUST-258246,30,2875.86,10.0,86275.8,8627.58,77648.22,1322.9,39687.0,37961.22,48.89,30000.0,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000021,2022-05-19,5,2022,2022-05,North,SP-002,Samar Bains,Home Goods,Bed Sheet Set,B2C,CUST-173833,3,1813.61,0.0,5440.83,0.0,5440.83,906.8,2720.4,2720.43,50.0,27777.78,false,Bank Transfer,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000026,2022-05-31,5,2022,2022-05,East,SP-037,Tanveer Varma,Electronics,Smartphone Y7,B2C,CUST-375145,1,17609.68,0.0,17609.68,0.0,17609.68,10565.81,10565.81,7043.87,40.0,31818.18,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000027,2022-05-20,5,2022,2022-05,West,SP-049,Amol Atwal,Clothing,Denim Jeans,B2C,CUST-758607,4,2170.55,0.0,8682.2,0.0,8682.2,911.63,3646.52,5035.68,58.0,46666.67,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000029,2022-05-24,5,2022,2022-05,East,SP-043,Qasim Pradhan,Electronics,Smart TV 43 inch,B2C,CUST-673519,2,32341.54,0.0,64683.08,0.0,64683.08,21022.0,42044.0,22639.08,35.0,31818.18,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000045,2022-05-09,5,2022,2022-05,North,SP-012,Mekhala Doshi,Clothing,Formal Shirt,B2C,CUST-917887,4,1142.78,5.0,4571.12,228.56,4342.56,514.25,2057.0,2285.56,52.63,27777.78,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000050,2022-05-02,5,2022,2022-05,East,SP-042,Neel Chandra,Electronics,Bluetooth Speaker,B2C,CUST-283720,1,2890.45,10.0,2890.45,289.04,2601.41,1589.75,1589.75,1011.66,38.89,31818.18,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000060,2022-05-30,5,2022,2022-05,South,SP-027,Ridhi Raghavan,Clothing,Ethnic Kurta,B2C,CUST-365023,5,1739.54,10.0,8697.7,869.77,7827.93,695.82,3479.1,4348.83,55.56,30000.0,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000063,2022-05-11,5,2022,2022-05,North,SP-007,Pallavi Chakrabarti,Electronics,Wireless Earbuds,B2C,CUST-851062,2,3622.8,0.0,7245.6,0.0,7245.6,2101.22,4202.44,3043.16,42.0,27777.78,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000070,2022-05-03,5,2022,2022-05,East,SP-034,Faraj Kara,Clothing,Formal Shirt,B2C,CUST-638200,3,1243.31,15.0,3729.93,559.49,3170.44,559.49,1678.47,1491.97,47.06,31818.18,false,Credit Card,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000072,2022-05-10,5,2022,2022-05,North,SP-005,Arjun Sehgal,Sports,Badminton Set,B2C,CUST-823603,4,2245.29,0.0,8981.16,0.0,8981.16,1122.64,4490.56,4490.6,50.0,27777.78,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000076,2022-05-16,5,2022,2022-05,South,SP-033,Amrita Bhakta,Beauty,Lipstick Collection,B2C,CUST-946073,2,1816.96,15.0,3633.92,545.09,3088.83,726.78,1453.56,1635.27,52.94,30000.0,false,Bank Transfer,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000079,2022-05-19,5,2022,2022-05,North,SP-013,Garima Bhasin,Home Goods,Air Purifier,B2C,CUST-741955,1,12536.2,0.0,12536.2,0.0,12536.2,7521.72,7521.72,5014.48,40.0,27777.78,false,Credit Card,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000081,2022-05-12,5,2022,2022-05,West,SP-045,Onkar Sundaram,Clothing,Winter Jacket,B2C,CUST-167399,3,4530.13,0.0,13590.39,0.0,13590.39,2174.46,6523.38,7067.01,52.0,46666.67,false,Credit Card,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000083,2022-05-13,5,2022,2022-05,West,SP-048,Idika Dhawan,Clothing,Formal Shirt,B2B,CUST-404244,6,1242.78,15.0,7456.68,1118.5,6338.18,559.25,3355.5,2982.68,47.06,46666.67,false,Bank Transfer,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000091,2022-05-30,5,2022,2022-05,North,SP-011,Harish Dhingra,Electronics,Smartphone Y7,B2C,CUST-418935,4,17855.93,5.0,71423.72,3571.19,67852.53,10713.56,42854.24,24998.29,36.84,27777.78,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000100,2022-05-11,5,2022,2022-05,North,SP-003,Vihaan Mody,Beauty,Lipstick Collection,B2C,CUST-485850,2,1786.79,0.0,3573.58,0.0,3573.58,714.72,1429.44,2144.14,60.0,27777.78,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000103,2022-05-20,5,2022,2022-05,West,SP-048,Idika Dhawan,Beauty,Hair Dryer Pro,B2C,CUST-721191,1,2865.91,0.0,2865.91,0.0,2865.91,1576.25,1576.25,1289.66,45.0,46666.67,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000104,2022-05-16,5,2022,2022-05,East,SP-042,Neel Chandra,Home Goods,Air Purifier,B2C,CUST-590456,1,12217.95,5.0,12217.95,610.9,11607.05,7330.77,7330.77,4276.28,36.84,31818.18,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000122,2022-05-31,5,2022,2022-05,East,SP-044,Reva Bumb,Sports,Fitness Band,B2C,CUST-773783,3,2620.82,15.0,7862.46,1179.37,6683.09,1441.45,4324.35,2358.74,35.29,31818.18,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000128,2022-05-26,5,2022,2022-05,North,SP-002,Samar Bains,Sports,Gym Dumbbells 5kg,B2C,CUST-550041,5,1546.05,0.0,7730.25,0.0,7730.25,803.95,4019.75,3710.5,48.0,27777.78,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000132,2022-05-20,5,2022,2022-05,North,SP-002,Samar Bains,Electronics,Gaming Console,B2C,CUST-783833,2,44076.47,10.0,88152.94,8815.29,79337.65,29972.0,59944.0,19393.65,24.44,27777.78,false,Cash,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000143,2022-05-17,5,2022,2022-05,South,SP-028,Aadhya Agrawal,Electronics,Tablet Air,B2C,CUST-429214,1,23817.49,10.0,23817.49,2381.75,21435.74,15005.02,15005.02,6430.72,30.0,30000.0,false,Credit Card,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000144,2022-05-03,5,2022,2022-05,West,SP-047,Darika Som,Electronics,Tablet Air,B2C,CUST-256024,4,24013.15,5.0,96052.6,4802.63,91249.97,15128.28,60513.12,30736.85,33.68,46666.67,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000145,2022-05-12,5,2022,2022-05,East,SP-034,Faraj Kara,Sports,Cricket Bat,B2C,CUST-177220,4,3566.36,0.0,14265.44,0.0,14265.44,1961.5,7846.0,6419.44,45.0,31818.18,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000147,2022-05-09,5,2022,2022-05,East,SP-038,Ekiya Goyal,Electronics,Gaming Console,B2C,CUST-213008,4,44116.61,0.0,176466.44,0.0,176466.44,29999.29,119997.16,56469.28,32.0,31818.18,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000149,2022-05-20,5,2022,2022-05,North,SP-016,Tristan Balakrishnan,Clothing,Formal Shirt,B2C,CUST-870643,4,1189.08,0.0,4756.32,0.0,4756.32,535.09,2140.36,2615.96,55.0,27777.78,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000155,2022-05-06,5,2022,2022-05,West,SP-048,Idika Dhawan,Clothing,Winter Jacket,B2C,CUST-611871,2,4560.23,0.0,9120.46,0.0,9120.46,2188.91,4377.82,4742.64,52.0,46666.67,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000159,2022-05-26,5,2022,2022-05,North,SP-001,Ekta Halder,Electronics,Smart TV 43 inch,B2C,CUST-565696,2,30515.55,20.0,61031.1,12206.22,48824.88,19835.11,39670.22,9154.66,18.75,27777.78,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000161,2022-05-20,5,2022,2022-05,East,SP-043,Qasim Pradhan,Home Goods,Pressure Cooker 5L,B2C,CUST-124911,4,2258.5,5.0,9034.0,451.7,8582.3,1242.18,4968.72,3613.58,42.11,31818.18,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000164,2022-05-18,5,2022,2022-05,North,SP-014,Anay Merchant,Home Goods,Wall Clock,B2B,CUST-291177,15,884.55,5.0,13268.25,663.41,12604.84,398.05,5970.75,6634.09,52.63,27777.78,false,Bank Transfer,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000167,2022-05-16,5,2022,2022-05,West,SP-050,Pavani Sachar,Beauty,Perfume Set,B2C,CUST-335228,1,2175.54,10.0,2175.54,217.55,-1957.99,913.73,913.73,-1044.26,-53.33,46666.67,true,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000168,2022-05-19,5,2022,2022-05,North,SP-001,Ekta Halder,Home Goods,Wall Clock,B2B,CUST-144169,10,819.1,5.0,8191.0,409.55,7781.45,368.6,3686.0,4095.45,52.63,27777.78,false,Bank Transfer,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000171,2022-05-25,5,2022,2022-05,North,SP-010,Zilmil Kota,Clothing,Saree Silk,B2C,CUST-566516,4,3572.07,5.0,14288.28,714.41,13573.87,1535.99,6143.96,7429.91,54.74,27777.78,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000173,2022-05-24,5,2022,2022-05,West,SP-046,Yamini Buch,Beauty,Perfume Set,B2C,CUST-970941,2,2240.32,0.0,4480.64,0.0,4480.64,940.93,1881.86,2598.78,58.0,46666.67,false,Credit Card,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000181,2022-05-27,5,2022,2022-05,North,SP-009,Manan Shere,Electronics,Laptop Pro X1,B2B,CUST-385825,33,65032.81,10.0,2146082.8,214608.27,-1931474.5,40320.34,1330571.2,-600903.25,-31.11,27777.78,true,Credit Card,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000182,2022-05-03,5,2022,2022-05,North,SP-014,Anay Merchant,Electronics,Tablet Air,B2B,CUST-555057,35,24642.75,0.0,862496.25,0.0,862496.25,15524.93,543372.56,319123.7,37.0,27777.78,false,Cash,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000186,2022-05-02,5,2022,2022-05,East,SP-044,Reva Bumb,Home Goods,Curtain Pair,B2C,CUST-101373,3,1241.05,0.0,3723.15,0.0,3723.15,595.7,1787.1,1936.05,52.0,31818.18,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000187,2022-05-24,5,2022,2022-05,South,SP-024,Jyoti Mangal,Home Goods,Air Purifier,B2C,CUST-544853,4,11858.45,5.0,47433.8,2371.69,45062.11,7115.07,28460.28,16601.83,36.84,30000.0,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
TXN-2022-05-000194,2022-05-04,5,2022,2022-05,South,SP-023,Zansi Cherian,Sports,Yoga Mat,B2C,CUST-704819,4,1171.06,0.0,4684.24,0.0,4684.24,562.11,2248.44,2435.8,52.0,30000.0,false,UPI,2022_05_sales.csv,2026-07-04T12:08:50.774+05:30
