transaction_id,txn_date,month,year,yearmonth,region,salesperson_id,salesperson_name,product_category,product_name,customer_segment,customer_id,units_sold,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,cost_per_unit,total_cost,gross_profit,profit_margin_pct,monthly_target,return_flag,payment_method,source_file,loaded_at
TXN-2022-11-000003,2022-11-03,11,2022,2022-11,North,SP-001,Ekta Halder,Sports,Yoga Mat,B2C,CUST-470322,3,1216.89,10.0,3650.67,365.07,3285.6,584.11,1752.33,1533.27,46.67,27777.78,false,Credit Card,2022_11_sales.csv,2026-07-04T12:10:08.897+05:30
TXN-2022-11-000011,2022-11-18,11,2022,2022-11,North,SP-008,Hitesh Anand,Automotive,Car Perfume Set,B2B,CUST-897410,14,658.97,15.0,9225.58,1383.84,7841.74,263.59,3690.26,4151.48,52.94,27777.78,false,Bank Transfer,2022_11_sales.csv,2026-07-04T12:10:08.897+05:30
TXN-2022-11-000014,2022-11-10,11,2022,2022-11,East,SP-044,Reva Bumb,Clothing,Formal Shirt,B2C,CUST-701205,1,1160.24,15.0,1160.24,174.04,986.2,522.11,522.11,464.09,47.06,31818.18,false,UPI,2022_11_sales.csv,2026-07-04T12:10:08.897+05:30
TXN-2022-11-000015,2022-11-03,11,2022,2022-11,South,SP-031,Garima Jhaveri,Electronics,Tablet Air,B2C,CUST-841188,5,23815.81,20.0,119079.05,23815.81,95263.24,15003.96,75019.8,20243.44,21.25,30000.0,false,UPI,2022_11_sales.csv,2026-07-04T12:10:08.897+05:30
TXN-2022-11-000020,2022-11-18,11,2022,2022-11,North,SP-008,Hitesh Anand,Clothing,Ethnic Kurta,B2B,CUST-261679,11,1851.93,20.0,20371.23,4074.25,16296.98,740.77,8148.47,8148.51,50.0,27777.78,false,Cash,2022_11_sales.csv,2026-07-04T12:10:08.897+05:30
TXN-2022-11-000021,2022-11-07,11,2022,2022-11,South,SP-027,Ridhi Raghavan,Electronics,Smart Watch,B2C,CUST-203420,5,8622.79,20.0,43113.95,8622.79,34491.16,5001.22,25006.1,9485.06,27.5,30000.0,false,Credit Card,2022_11_sales.csv,2026-07-04T12:10:08.897+05:30
TXN-2022-11-000031,2022-11-10,11,2022,2022-11,South,SP-032,William Bhardwaj,Electronics,Wireless Earbuds,B2C,CUST-983490,3,3397.71,10.0,10193.13,1019.31,9173.82,1970.67,5912.01,3261.81,35.56,30000.0,false,Credit Card,2022_11_sales.csv,2026-07-04T12:10:08.897+05:30
TXN-2022-11-000035,2022-11-10,11,2022,2022-11,West,SP-048,Idika Dhawan,Clothing,Sports T-Shirt,B2B,CUST-957279,35,817.66,5.0,28618.1,1430.9,27187.2,310.71,10874.85,16312.35,60.0,46666.67,false,Bank Transfer,2022_11_sales.csv,2026-07-04T12:10:08.897+05:30
TXN-2022-11-000040,2022-11-02,11,2022,2022-11,North,SP-010,Zilmil Kota,Sports,Fitness Band,B2C,CUST-991382,1,2446.49,20.0,2446.49,489.3,1957.19,1345.57,1345.57,611.62,31.25,27777.78,false,UPI,2022_11_sales.csv,2026-07-04T12:10:08.897+05:30
TXN-2022-11-000044,2022-11-16,11,2022,2022-11,West,SP-048,Idika Dhawan,Beauty,Sunscreen SPF50,B2C,CUST-771202,3,672.19,10.0,2016.57,201.66,1814.91,255.43,766.29,1048.62,57.78,46666.67,false,UPI,2022_11_sales.csv,2026-07-04T12:10:08.897+05:30
