transaction_id,txn_date,month,year,yearmonth,region,salesperson_id,salesperson_name,product_category,product_name,customer_segment,customer_id,units_sold,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,cost_per_unit,total_cost,gross_profit,profit_margin_pct,monthly_target,return_flag,payment_method,source_file,loaded_at
TXN-2024-11-000004,2024-11-08,11,2024,2024-11,North,SP-007,Pallavi Chakrabarti,Clothing,Formal Trousers,B2C,CUST-806314,3,1636.66,15.0,4909.98,736.5,4173.48,720.13,2160.39,2013.09,48.24,33333.33,false,Cash,2024_11_sales.csv,2026-07-04T12:14:53.848+05:30
TXN-2024-11-000006,2024-11-14,11,2024,2024-11,South,SP-022,Ishaan Lanka,Clothing,Sports T-Shirt,B2B,CUST-891386,25,814.75,10.0,20368.75,2036.88,18331.87,309.61,7740.25,10591.62,57.78,36000.0,false,UPI,2024_11_sales.csv,2026-07-04T12:14:53.848+05:30
TXN-2024-11-000007,2024-11-07,11,2024,2024-11,North,SP-001,Ekta Halder,Home Goods,Air Purifier,B2B,CUST-990764,16,12308.01,20.0,196928.16,39385.63,-157542.53,7384.81,118156.96,-39385.57,-25.0,33333.33,true,Bank Transfer,2024_11_sales.csv,2026-07-04T12:14:53.848+05:30
TXN-2024-11-000009,2024-11-07,11,2024,2024-11,East,SP-039,Lekha Kadakia,Clothing,Sports T-Shirt,B2B,CUST-575340,9,812.73,10.0,7314.57,731.46,6583.11,308.84,2779.56,3803.55,57.78,38181.82,false,Bank Transfer,2024_11_sales.csv,2026-07-04T12:14:53.848+05:30
TXN-2024-11-000022,2024-11-12,11,2024,2024-11,South,SP-022,Ishaan Lanka,Home Goods,Bed Sheet Set,B2B,CUST-888381,11,1820.92,20.0,20030.12,4006.02,16024.1,910.46,10015.06,6009.04,37.5,36000.0,false,Bank Transfer,2024_11_sales.csv,2026-07-04T12:14:53.848+05:30
TXN-2024-11-000023,2024-11-28,11,2024,2024-11,South,SP-026,Adweta Nayar,Sports,Running Shoes,B2B,CUST-800951,19,3795.14,15.0,72107.66,10816.15,61291.51,1973.47,37495.93,23795.58,38.82,36000.0,false,Bank Transfer,2024_11_sales.csv,2026-07-04T12:14:53.848+05:30
TXN-2024-11-000026,2024-11-18,11,2024,2024-11,West,SP-048,Idika Dhawan,Clothing,Saree Silk,B2B,CUST-800429,24,3326.62,0.0,79838.88,0.0,79838.88,1430.45,34330.8,45508.08,57.0,56000.0,false,Cash,2024_11_sales.csv,2026-07-04T12:14:53.848+05:30
TXN-2024-11-000027,2024-11-13,11,2024,2024-11,East,SP-040,Bhavna Bawa,Electronics,Smart Watch,B2C,CUST-583452,5,8724.05,5.0,43620.25,2181.01,41439.24,5059.95,25299.75,16139.49,38.95,38181.82,false,Credit Card,2024_11_sales.csv,2026-07-04T12:14:53.848+05:30
TXN-2024-11-000038,2024-11-14,11,2024,2024-11,North,SP-007,Pallavi Chakrabarti,Home Goods,Air Purifier,B2C,CUST-869009,2,12122.72,10.0,24245.44,2424.54,21820.9,7273.63,14547.26,7273.64,33.33,33333.33,false,UPI,2024_11_sales.csv,2026-07-04T12:14:53.848+05:30
TXN-2024-11-000049,2024-11-04,11,2024,2024-11,North,SP-007,Pallavi Chakrabarti,Sports,Badminton Set,B2C,CUST-986811,1,2224.52,10.0,2224.52,222.45,2002.07,1112.26,1112.26,889.81,44.44,33333.33,false,Credit Card,2024_11_sales.csv,2026-07-04T12:14:53.848+05:30
TXN-2024-11-000050,2024-11-11,11,2024,2024-11,South,SP-025,Anjali Comar,Clothing,Winter Jacket,B2B,CUST-997472,39,4518.9,10.0,176237.1,17623.71,158613.39,2169.07,84593.73,74019.66,46.67,36000.0,false,Bank Transfer,2024_11_sales.csv,2026-07-04T12:14:53.848+05:30
