transaction_id,txn_date,month,year,yearmonth,region,salesperson_id,salesperson_name,product_category,product_name,customer_segment,customer_id,units_sold,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,cost_per_unit,total_cost,gross_profit,profit_margin_pct,monthly_target,return_flag,payment_method,source_file,loaded_at
TXN-2022-09-000001,2022-09-21,9,2022,2022-09,South,SP-033,Amrita Bhakta,Electronics,Smart Watch,B2C,CUST-652301,4,8136.81,10.0,32547.24,3254.72,29292.52,4719.35,18877.4,10415.12,35.56,30000.0,false,Credit Card,2022_09_sales.csv,2026-07-04T12:09:45.048+05:30
TXN-2022-09-000005,2022-09-19,9,2022,2022-09,East,SP-040,Bhavna Bawa,Clothing,Formal Shirt,B2C,CUST-217058,2,1249.85,0.0,2499.7,0.0,2499.7,562.43,1124.86,1374.84,55.0,31818.18,false,UPI,2022_09_sales.csv,2026-07-04T12:09:45.048+05:30
TXN-2022-09-000007,2022-09-23,9,2022,2022-09,East,SP-037,Tanveer Varma,Home Goods,Curtain Pair,B2C,CUST-108966,5,1239.02,15.0,6195.1,929.26,5265.84,594.73,2973.65,2292.19,43.53,31818.18,false,Credit Card,2022_09_sales.csv,2026-07-04T12:09:45.048+05:30
TXN-2022-09-000008,2022-09-05,9,2022,2022-09,South,SP-029,Samarth Mani,Electronics,Smartphone Y7,B2B,CUST-676555,33,17118.94,0.0,564925.0,0.0,564925.0,10271.36,338954.88,225970.14,40.0,30000.0,false,Credit Card,2022_09_sales.csv,2026-07-04T12:09:45.048+05:30
TXN-2022-09-000011,2022-09-15,9,2022,2022-09,East,SP-040,Bhavna Bawa,Electronics,Tablet Air,B2C,CUST-555190,3,24151.96,0.0,72455.88,0.0,72455.88,15215.73,45647.19,26808.69,37.0,31818.18,false,Bank Transfer,2022_09_sales.csv,2026-07-04T12:09:45.048+05:30
TXN-2022-09-000014,2022-09-02,9,2022,2022-09,West,SP-050,Pavani Sachar,Sports,Badminton Set,B2C,CUST-397968,2,2123.3,10.0,4246.6,424.66,3821.94,1061.65,2123.3,1698.64,44.44,46666.67,false,Cash,2022_09_sales.csv,2026-07-04T12:09:45.048+05:30
TXN-2022-09-000016,2022-09-26,9,2022,2022-09,South,SP-030,Idika Desai,Sports,Badminton Set,B2C,CUST-567640,1,2202.48,0.0,2202.48,0.0,2202.48,1101.24,1101.24,1101.24,50.0,30000.0,false,Credit Card,2022_09_sales.csv,2026-07-04T12:09:45.048+05:30
TXN-2022-09-000020,2022-09-27,9,2022,2022-09,East,SP-034,Faraj Kara,Clothing,Denim Jeans,B2C,CUST-973358,2,2217.16,0.0,4434.32,0.0,4434.32,931.21,1862.42,2571.9,58.0,31818.18,false,Credit Card,2022_09_sales.csv,2026-07-04T12:09:45.048+05:30
TXN-2022-09-000022,2022-09-13,9,2022,2022-09,South,SP-019,Nicholas Kulkarni,Home Goods,Mixer Grinder,B2C,CUST-848126,3,4589.46,10.0,13768.38,1376.84,12391.54,2661.89,7985.67,4405.87,35.56,30000.0,false,UPI,2022_09_sales.csv,2026-07-04T12:09:45.048+05:30
TXN-2022-09-000028,2022-09-12,9,2022,2022-09,North,SP-001,Ekta Halder,Electronics,Smartphone Y7,B2C,CUST-554779,2,18630.89,0.0,37261.78,0.0,37261.78,11178.53,22357.06,14904.72,40.0,27777.78,false,UPI,2022_09_sales.csv,2026-07-04T12:09:45.048+05:30
