transaction_id,txn_date,month,year,yearmonth,region,salesperson_id,salesperson_name,product_category,product_name,customer_segment,customer_id,units_sold,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,cost_per_unit,total_cost,gross_profit,profit_margin_pct,monthly_target,return_flag,payment_method,source_file,loaded_at
TXN-2022-06-000007,2022-06-06,6,2022,2022-06,North,SP-010,Zilmil Kota,Electronics,Bluetooth Speaker,B2B,CUST-876152,22,2750.25,5.0,60505.5,3025.28,57480.22,1512.64,33278.08,24202.14,42.11,27777.78,false,Bank Transfer,2022_06_sales.csv,2026-07-04T12:09:03.713+05:30
TXN-2022-06-000011,2022-06-14,6,2022,2022-06,West,SP-046,Yamini Buch,Home Goods,Bed Sheet Set,B2B,CUST-288357,45,1783.53,0.0,80258.85,0.0,80258.85,891.76,40129.2,40129.65,50.0,46666.67,false,Bank Transfer,2022_06_sales.csv,2026-07-04T12:09:03.713+05:30
TXN-2022-06-000013,2022-06-20,6,2022,2022-06,East,SP-035,Hardik Seth,Home Goods,Dinner Set 24pc,B2B,CUST-386377,44,3057.07,10.0,134511.08,13451.11,121059.97,1589.68,69945.92,51114.05,42.22,31818.18,false,Credit Card,2022_06_sales.csv,2026-07-04T12:09:03.713+05:30
TXN-2022-06-000014,2022-06-14,6,2022,2022-06,East,SP-041,Zansi Buch,Electronics,Smart TV 43 inch,B2B,CUST-286681,21,31009.11,15.0,651191.3,97678.7,553512.6,20155.92,423274.3,130238.29,23.53,31818.18,false,Bank Transfer,2022_06_sales.csv,2026-07-04T12:09:03.713+05:30
TXN-2022-06-000016,2022-06-27,6,2022,2022-06,West,SP-046,Yamini Buch,Automotive,Parking Sensor Kit,B2C,CUST-951424,3,5701.57,15.0,17104.71,2565.71,14539.0,3306.91,9920.73,4618.27,31.76,46666.67,false,UPI,2022_06_sales.csv,2026-07-04T12:09:03.713+05:30
TXN-2022-06-000023,2022-06-02,6,2022,2022-06,North,SP-016,Tristan Balakrishnan,Electronics,Smart Watch,B2B,CUST-957703,15,8654.29,5.0,129814.35,6490.72,123323.63,5019.49,75292.35,48031.28,38.95,27777.78,false,UPI,2022_06_sales.csv,2026-07-04T12:09:03.713+05:30
TXN-2022-06-000024,2022-06-01,6,2022,2022-06,West,SP-050,Pavani Sachar,Clothing,Denim Jeans,B2C,CUST-546456,3,2309.8,0.0,6929.4,0.0,6929.4,970.12,2910.36,4019.04,58.0,46666.67,false,Cash,2022_06_sales.csv,2026-07-04T12:09:03.713+05:30
TXN-2022-06-000026,2022-06-14,6,2022,2022-06,South,SP-032,William Bhardwaj,Electronics,Smart Watch,B2C,CUST-736628,2,8076.45,10.0,16152.9,1615.29,14537.61,4684.34,9368.68,5168.93,35.56,30000.0,false,Credit Card,2022_06_sales.csv,2026-07-04T12:09:03.713+05:30
TXN-2022-06-000031,2022-06-02,6,2022,2022-06,East,SP-040,Bhavna Bawa,Sports,Cricket Bat,B2B,CUST-296342,5,3539.87,0.0,17699.35,0.0,17699.35,1946.93,9734.65,7964.7,45.0,31818.18,false,Bank Transfer,2022_06_sales.csv,2026-07-04T12:09:03.713+05:30
TXN-2022-06-000044,2022-06-15,6,2022,2022-06,East,SP-041,Zansi Buch,Home Goods,Dinner Set 24pc,B2C,CUST-429663,5,3091.49,0.0,15457.45,0.0,15457.45,1607.57,8037.85,7419.6,48.0,31818.18,false,Bank Transfer,2022_06_sales.csv,2026-07-04T12:09:03.713+05:30
TXN-2022-06-000047,2022-06-09,6,2022,2022-06,South,SP-023,Zansi Cherian,Home Goods,Bed Sheet Set,B2B,CUST-734644,7,1871.74,10.0,13102.18,1310.22,11791.96,935.87,6551.09,5240.87,44.44,30000.0,false,Bank Transfer,2022_06_sales.csv,2026-07-04T12:09:03.713+05:30
TXN-2022-06-000054,2022-06-14,6,2022,2022-06,North,SP-006,Nisha Handa,Clothing,Denim Jeans,B2C,CUST-235822,1,2213.82,5.0,2213.82,110.69,2103.13,929.8,929.8,1173.33,55.79,27777.78,false,Credit Card,2022_06_sales.csv,2026-07-04T12:09:03.713+05:30
TXN-2022-06-000056,2022-06-07,6,2022,2022-06,East,SP-044,Reva Bumb,Home Goods,Mixer Grinder,B2C,CUST-996118,1,4413.53,5.0,4413.53,220.68,4192.85,2559.85,2559.85,1633.0,38.95,31818.18,false,UPI,2022_06_sales.csv,2026-07-04T12:09:03.713+05:30
TXN-2022-06-000058,2022-06-10,6,2022,2022-06,West,SP-049,Amol Atwal,Home Goods,Air Purifier,B2B,CUST-452705,25,12214.85,5.0,305371.25,15268.56,290102.7,7328.91,183222.75,106879.94,36.84,46666.67,false,Bank Transfer,2022_06_sales.csv,2026-07-04T12:09:03.713+05:30
TXN-2022-06-000061,2022-06-10,6,2022,2022-06,South,SP-033,Amrita Bhakta,Clothing,Saree Silk,B2C,CUST-609440,3,3613.16,0.0,10839.48,0.0,10839.48,1553.66,4660.98,6178.5,57.0,30000.0,false,UPI,2022_06_sales.csv,2026-07-04T12:09:03.713+05:30
TXN-2022-06-000063,2022-06-27,6,2022,2022-06,East,SP-039,Lekha Kadakia,Electronics,Bluetooth Speaker,B2B,CUST-986782,31,2907.36,20.0,90128.16,18025.63,72102.53,1599.05,49570.55,22531.98,31.25,31818.18,false,Credit Card,2022_06_sales.csv,2026-07-04T12:09:03.713+05:30
TXN-2022-06-000067,2022-06-13,6,2022,2022-06,North,SP-006,Nisha Handa,Electronics,Smartphone Y7,B2B,CUST-811609,44,17642.08,5.0,776251.5,38812.58,737438.94,10585.25,465751.0,271687.94,36.84,27777.78,false,Bank Transfer,2022_06_sales.csv,2026-07-04T12:09:03.713+05:30
TXN-2022-06-000068,2022-06-10,6,2022,2022-06,South,SP-032,William Bhardwaj,Electronics,Laptop Pro X1,B2C,CUST-797065,2,66897.11,5.0,133794.22,6689.71,127104.51,41476.21,82952.42,44152.09,34.74,30000.0,false,Bank Transfer,2022_06_sales.csv,2026-07-04T12:09:03.713+05:30
TXN-2022-06-000073,2022-06-08,6,2022,2022-06,North,SP-016,Tristan Balakrishnan,Clothing,Casual Sneakers,B2B,CUST-744902,50,2711.6,5.0,135580.0,6779.0,128801.0,1247.34,62367.0,66434.0,51.58,27777.78,false,UPI,2022_06_sales.csv,2026-07-04T12:09:03.713+05:30
TXN-2022-06-000074,2022-06-20,6,2022,2022-06,North,SP-010,Zilmil Kota,Electronics,Smart Watch,B2C,CUST-884164,1,8114.37,0.0,8114.37,0.0,8114.37,4706.33,4706.33,3408.04,42.0,27777.78,false,Cash,2022_06_sales.csv,2026-07-04T12:09:03.713+05:30
TXN-2022-06-000075,2022-06-16,6,2022,2022-06,North,SP-006,Nisha Handa,Beauty,Face Serum 30ml,B2C,CUST-247573,3,1150.39,0.0,3451.17,0.0,3451.17,460.16,1380.48,2070.69,60.0,27777.78,false,Cash,2022_06_sales.csv,2026-07-04T12:09:03.713+05:30
